STOP_ID;sensor_ID;geometry
E70341;13671@1;LINESTRING (-79.79888199999998 40.46691699338374, -79.79277036000001 40.47517526338762)
N28100;23841@1;LINESTRING (-79.994832 40.45959599338025, -79.99373697999998 40.45015982337581)
X10690;27594@1;LINESTRING (-80.046083 40.39649699335042, -80.04725609999998 40.39126452334796)
X08861;27658@1;LINESTRING (-80.084097 40.37305499333938, -80.08252688 40.37174772333872)
W20670;27690@1;LINESTRING (-80.13614899999999 40.46586799338321, -80.13696176000001 40.46909378338473)
X08846;27733@1;LINESTRING (-80.09151399999999 40.37795699334165, -80.09363557 40.3746465633401)
E50380;13671@1;LINESTRING (-79.79088299999998 40.47516399338764, -79.79277036000001 40.47517526338762)
E36440;24132@1;LINESTRING (-79.786051 40.37044499333813, -79.79010780999998 40.37179571333873)
X19500;5465@1;LINESTRING (-80.04372799999999 40.38442399334472, -80.04385275999998 40.38479519334492)
S70618;10545@1;LINESTRING (-79.924136 40.34508399332611, -79.92520665000001 40.3455559533263)
N49441;5299@1;LINESTRING (-80.184955 40.53600299341631, -80.18393471999998 40.53725029341686)
E03740;25107@1;LINESTRING (-79.84351999999998 40.51192899340497, -79.85173309999998 40.50788936340302)
N52160;5726@1;LINESTRING (-79.99041899999997 40.53645099341649, -79.98733274999999 40.54409704342006)
S70506;6111@1;LINESTRING (-79.96624200000001 40.39484099334967, -79.96498745000001 40.38787293334632)
N05480;5726@1;LINESTRING (-79.99668100000001 40.54894799342235, -79.98733274999999 40.54409704342006)
X04100;27669@1;LINESTRING (-80.05984399999998 40.37077099333827, -80.06560462 40.36239275333429)
S48830;6121@1;LINESTRING (-79.889115 40.4024059933532, -79.89153884999999 40.40520097335455)
E32297;6007@1;LINESTRING (-79.81142399999999 40.4190989933611, -79.80738735 40.42537028336405)
S13990;27735@1;LINESTRING (-79.99087599999999 40.33899199332322, -79.99315443999998 40.3453345933262)
W04320;5296@1;LINESTRING (-80.081917 40.46697599338376, -80.07497148999998 40.46605232338331)
E70328;5948@1;LINESTRING (-79.89851599999999 40.47616299338809, -79.90784829999998 40.47876856338934)
S19230;5460@1;LINESTRING (-80.00739400000001 40.34774499332735, -80.00283284999999 40.35565737333111)
X02260;27658@1;LINESTRING (-80.086669 40.36431699333523, -80.08252688 40.37174772333872)
E20050;27810@1;LINESTRING (-79.75923899999999 40.38560199334531, -79.78901249999998 40.39383986334919)
S70494;6111@1;LINESTRING (-79.95899799999998 40.38493499334497, -79.96498745000001 40.38787293334632)
S14741;19349@1;LINESTRING (-79.85385599999999 40.37972399334249, -79.84416701000001 40.39368593334908)
N35740;5862@1;LINESTRING (-79.97242599999998 40.54674199342136, -79.97229457 40.54133764341882)
S31210;27494@1;LINESTRING (-79.90013599999999 40.39317599334886, -79.89987877999998 40.39618531335034)
S50200;6088@1;LINESTRING (-79.895651 40.2923429933011, -79.89385059999999 40.28718136329865)
E30247;39463@1;LINESTRING (-79.89316099999999 40.43312199336775, -79.88885263 40.43274619336758)
E53110;5851@2;LINESTRING (-79.942421 40.48033699339005, -79.93803615999998 40.49101831339507)
N71324;25568@1;LINESTRING (-80.09738399999998 40.51312999340546, -80.1072545 40.51253263340525)
N41000;10595@1;LINESTRING (-80.00390699999998 40.56978599343219, -80.00432131999999 40.56929380343195)
E59680;27452@1;LINESTRING (-79.87405699999999 40.4148189933591, -79.87660102 40.41409663335878)
N28280;27538@1;LINESTRING (-80.01760400000001 40.49729399339804, -80.01782374 40.50738928340281)
N18180;27541@1;LINESTRING (-80.001711 40.46908999338471, -80.00021597 40.47417781338716)
N20530;14583@1;LINESTRING (-79.77837099999998 40.57683999343548, -79.77746342 40.57350269343394)
W19451;5479@2;LINESTRING (-80.06858799999999 40.39350699334902, -80.06582464999998 40.39759345335099)
W03895;27631@1;LINESTRING (-80.04489099999999 40.44952799337552, -80.04478818999999 40.4423847733721)
N37270;5718@1;LINESTRING (-79.982978 40.47217899338616, -79.98164869 40.46947237338492)
W14270;27630@2;LINESTRING (-80.060123 40.44563899337368, -80.05951836 40.44259420337224)
X70077;69@2;LINESTRING (-80.01212999999998 40.41842499336079, -80.01523483 40.41960170336135)
S35980;19004@1;LINESTRING (-80.00526500000001 40.342710993325, -80.00703583999999 40.33641298332199)
W70102;27660@1;LINESTRING (-80.20532299999998 40.45173899337656, -80.19438614999999 40.44738424337449)
E55330;27474@1;LINESTRING (-79.887536 40.4704859933854, -79.89566277999998 40.45898835337998)
S27900;6115@1;LINESTRING (-79.91168900000001 40.35414399333038, -79.90785083 40.35972767333305)
X04165;27669@1;LINESTRING (-80.06116800000001 40.36633299333617, -80.06560462 40.36239275333429)
X12683;5446@1;LINESTRING (-80.05037800000001 40.3439859933256, -80.05151476999998 40.34946181332815)
N21490;25107@2;LINESTRING (-79.852863 40.4997139933992, -79.85183954999998 40.50790091340303)
W13330;27685@1;LINESTRING (-80.09669799999999 40.47662599338829, -80.09367872999999 40.47299088338655)
E58480;6008@1;LINESTRING (-79.81890099999998 40.43295299336768, -79.81780664999998 40.43124260336688)
S35470;27505@1;LINESTRING (-79.99325499999999 40.42647999336459, -79.99309774 40.42775032336525)
N37320;5718@1;LINESTRING (-79.986779 40.47389699338701, -79.98164869 40.46947237338492)
S70352;118@1;LINESTRING (-79.82837400000001 40.38339599334427, -79.82807411999998 40.38952786334718)
N05470;5726@1;LINESTRING (-79.99347399999998 40.54471099342038, -79.98733274999999 40.54409704342006)
W01200;38588@1;LINESTRING (-80.13607999999999 40.45505299337814, -80.14149247999998 40.45755657337929)
E02990;6023@1;LINESTRING (-79.81927399999998 40.40177199335294, -79.81398852 40.3950468533498)
S19200;27599@1;LINESTRING (-80.010775 40.35205199332943, -80.00615971999999 40.35833183333239)
S70391;10557@1;LINESTRING (-80.00032 40.36236699333431, -79.99648754 40.35834485333239)
W13480;27655@1;LINESTRING (-80.08394100000001 40.47970499338975, -80.08065952999999 40.48109831339038)
W20170;11997@1;LINESTRING (-80.08791100000001 40.39025099334748, -80.08923178000001 40.38868271334677)
N70099;31195@1;LINESTRING (-80.012169 40.539654993418, -80.010796 40.53562697341606)
N13210;27543@1;LINESTRING (-80.03998899999999 40.47626199338812, -80.03718665 40.47198950338613)
N40090;27676@1;LINESTRING (-80.08477499999998 40.50476899340158, -80.08121198000001 40.50727898340275)
N41140;155@1;LINESTRING (-79.99477999999999 40.57942899343671, -79.99732396 40.5775221734358)
N50220;5719@1;LINESTRING (-79.99670299999998 40.47013099338523, -79.995092 40.47486924338745)
E70946;119@1;LINESTRING (-79.772487 40.43844299337027, -79.77647275 40.43774761336994)
S38470;6085@1;LINESTRING (-79.85640399999998 40.36207399333416, -79.86584345999999 40.35737076333196)
E70740;27474@1;LINESTRING (-79.89079699999998 40.46245899338162, -79.89566277999998 40.45898835337998)
N22005;5292@1;LINESTRING (-79.89959499999998 40.48849099339392, -79.89655676 40.49380149339638)
E44800;6015@1;LINESTRING (-79.84529199999999 40.40573099335479, -79.8389332 40.40526777335462)
E29940;26003@2;LINESTRING (-79.903212 40.4466229933741, -79.90199606 40.44937432337547)
N21920;5931@1;LINESTRING (-79.72139899999999 40.62682099345894, -79.72888518999999 40.62986914346038)
N28050;23841@1;LINESTRING (-79.992988 40.46143899338109, -79.99373697999998 40.45015982337581)
W24610;11996@2;LINESTRING (-80.10184699999999 40.36887099333737, -80.09948817999999 40.37247828333906)
N14335;5709@1;LINESTRING (-80.04455899999998 40.51675199340725, -80.04325722999999 40.52169280340952)
N21370;59@1;LINESTRING (-79.85590500000001 40.49723599339801, -79.85560456 40.50894698340355)
N50645;5718@1;LINESTRING (-79.98667699999999 40.47160499338591, -79.98164869 40.46947237338492)
W07510;27838@1;LINESTRING (-80.068555 40.44075499337135, -80.0689857 40.43626763336921)
E70260;5939@2;LINESTRING (-79.86592199999998 40.46585099338323, -79.86854568 40.46091124338086)
W22576;38588@1;LINESTRING (-80.140844 40.44946799337545, -80.14149247999998 40.45755657337929)
N04630;157@1;LINESTRING (-80.019903 40.45414899337769, -80.01388126000001 40.45204478337673)
E70075;27810@1;LINESTRING (-79.77226899999998 40.40049099335232, -79.78901249999998 40.39383986334919)
E55580;27829@1;LINESTRING (-79.83694200000001 40.49623799339755, -79.83616287999999 40.49100539339508)
E44480;19117@2;LINESTRING (-79.75160299999999 40.44156299337174, -79.75651500999999 40.43887945337049)
N20510;14583@1;LINESTRING (-79.7775 40.57333999343383, -79.77746342 40.57350269343394)
S09420;27670@1;LINESTRING (-79.99055799999998 40.3581729933323, -79.98988677 40.35407403333037)
S24515;10481@2;LINESTRING (-79.91775200000001 40.29446499330207, -79.91226776000001 40.28931537329966)
W70135;72@1;LINESTRING (-80.07794999999999 40.43978399337092, -80.07634975999999 40.43956957337077)
N36360;10581@1;LINESTRING (-79.95915599999999 40.51401299340591, -79.96178840999998 40.51368133340577)
S23680;6071@1;LINESTRING (-79.968582 40.34298799332508, -79.96712356 40.34238804332484)
E39060;6023@1;LINESTRING (-79.814725 40.39975899335202, -79.81398852 40.3950468533498)
W20430;27602@1;LINESTRING (-80.053708 40.4698929933851, -80.05271472 40.46699220338377)
N15660;10574@2;LINESTRING (-80.020259 40.54590499342089, -80.01858959999998 40.54873651342226)
X15120;11995@1;LINESTRING (-80.109865 40.35864499333253, -80.11092781000001 40.36150587333388)
S35510;27556@1;LINESTRING (-79.989065 40.42341499336317, -79.99192044999999 40.42210680336253)
N17850;27541@1;LINESTRING (-80.004991 40.47453399338732, -80.00021597 40.47417781338716)
X70066;5478@1;LINESTRING (-80.05525899999998 40.38782699334632, -80.05991326 40.391286073348)
S50254;10481@1;LINESTRING (-79.90543199999999 40.29460499330216, -79.91199793 40.28912635329957)
N44060;5701@1;LINESTRING (-80.01355 40.4811219933904, -80.01578591000001 40.48550345339248)
W10970;27625@1;LINESTRING (-80.06817700000001 40.44979099337564, -80.06554269 40.45392546337758)
S23950;12004@2;LINESTRING (-79.975865 40.34959899332825, -79.97798888 40.35276209332974)
E44550;19117@2;LINESTRING (-79.75355399999999 40.44147799337169, -79.75651500999999 40.43887945337049)
X02060;27658@1;LINESTRING (-80.07641199999999 40.37236899333904, -80.08252688 40.37174772333872)
E34640;5944@1;LINESTRING (-79.814672 40.48630999339287, -79.81233924999999 40.48402438339178)
W70035;5523@1;LINESTRING (-80.19162199999998 40.42224099336262, -80.19065651999999 40.41756209336041)
W11732;5477@1;LINESTRING (-80.07914 40.3854029933452, -80.08077467 40.38210446334365)
N36200;5862@1;LINESTRING (-79.972425 40.53929599341782, -79.97229457 40.54133764341882)
N45600;5727@1;LINESTRING (-80.00775799999998 40.55614499342573, -80.01342541 40.56094738342803)
N37190;27536@1;LINESTRING (-79.99397199999999 40.49185699339545, -79.98478138999998 40.48456611339206)
S70418;27731@1;LINESTRING (-79.88942299999999 40.33794699332273, -79.89241414999998 40.33117599331952)
N37260;5718@1;LINESTRING (-79.98261000000001 40.47074599338553, -79.98164869 40.46947237338492)
E55450;19307@1;LINESTRING (-79.83762899999999 40.49902699339889, -79.84368393999999 40.49861922339868)
E35910;27476@1;LINESTRING (-79.90640999999998 40.46219499338151, -79.90719257000001 40.46181920338129)
N08880;27700@1;LINESTRING (-80.202748 40.56105599342807, -80.20222576999998 40.57112213343277)
E27390;27811@1;LINESTRING (-79.86962800000001 40.41176899335765, -79.86502660999999 40.41668531335998)
W11775;5487@1;LINESTRING (-80.07930299999998 40.3873369933461, -80.08057705 40.39007698334738)
N44570;5899@1;LINESTRING (-79.80484799999998 40.54110699341869, -79.80650394999999 40.54097186341863)
S30245;10478@1;LINESTRING (-79.81357 40.33268099332019, -79.81255394 40.33389958332078)
E34730;5956@1;LINESTRING (-79.78774099999998 40.49411399339655, -79.79393207999999 40.50434275340137)
E34170;13669@1;LINESTRING (-79.84981999999998 40.45767099337935, -79.85038153999999 40.46296796338188)
S38690;6085@1;LINESTRING (-79.86654899999999 40.36211899333416, -79.86584345999999 40.35737076333196)
N04380;14584@1;LINESTRING (-79.744117 40.60909299345063, -79.75316942999999 40.60684257344957)
N08390;5299@1;LINESTRING (-80.183425 40.54226599341921, -80.18393471999998 40.53725029341686)
S70294;6082@1;LINESTRING (-79.88919899999999 40.30838199330867, -79.88986162999998 40.30887696330895)
N71318;95@1;LINESTRING (-80.045312 40.51172999340482, -80.03998270000001 40.50737957340281)
S21430;6120@1;LINESTRING (-79.88079899999998 40.38776399334635, -79.87595064999998 40.39024938334749)
S70489;19091@1;LINESTRING (-79.94050799999999 40.38562899334532, -79.94137055999998 40.37474042334015)
E70300;5286@1;LINESTRING (-79.95718100000001 40.45024999337585, -79.95532253999998 40.44993965337574)
S70455;6094@1;LINESTRING (-79.93706899999998 40.34725899332712, -79.93904754 40.34577374332645)
S70509;6111@1;LINESTRING (-79.964507 40.39866599335146, -79.96498745000001 40.38787293334632)
E70337;19201@1;LINESTRING (-79.78794399999998 40.47202399338613, -79.78699506999999 40.47153405338591)
X00490;5476@1;LINESTRING (-80.10844399999998 40.35508999333088, -80.10847627 40.35180765332926)
N40990;10595@1;LINESTRING (-80.00621299999999 40.56816699343139, -80.00432131999999 40.56929380343195)
N50470;23841@1;LINESTRING (-79.99379399999999 40.45934399338017, -79.99373697999998 40.45015982337581)
N15285;5701@1;LINESTRING (-80.00647900000001 40.48914099339417, -80.01578591000001 40.48550345339248)
S13440;27548@1;LINESTRING (-79.999329 40.40922899335642, -79.99975259 40.41177994335767)
N35940;5859@1;LINESTRING (-79.956969 40.51065799340435, -79.95247202 40.50875007340344)
N44670;5921@1;LINESTRING (-79.775829 40.54182999341901, -79.78104814 40.55538691342537)
X00640;27583@1;LINESTRING (-80.030444 40.41293199335821, -80.02496362999999 40.40431041335415)
E70844;33699@1;LINESTRING (-79.93922799999999 40.41460599335899, -79.94453208 40.41094643335725)
S70456;6094@1;LINESTRING (-79.93366800000001 40.34761399332726, -79.93904754 40.34577374332645)
N32550;31195@2;LINESTRING (-80.01119699999998 40.53375199341519, -80.01092599999998 40.535481103416)
N50520;3936@1;LINESTRING (-79.989214 40.47466599338733, -79.99334202999999 40.4765955233883)
E55340;27474@1;LINESTRING (-79.888403 40.47087999338558, -79.89566277999998 40.45898835337998)
S47320;5998@1;LINESTRING (-79.83278299999998 40.31629399331244, -79.83376508000001 40.317459793313)
E70952;11301@1;LINESTRING (-79.874601 40.44464299337321, -79.87732599999998 40.44122545337159)
W02760;27655@1;LINESTRING (-80.08356000000001 40.47573499338785, -80.08065952999999 40.48109831339038)
E38669;6006@1;LINESTRING (-79.824839 40.40752099335564, -79.82620159999999 40.40881320335629)
N71307;10574@2;LINESTRING (-80.01877199999998 40.54890799342235, -80.01858959999998 40.54873651342226)
E46910;6008@1;LINESTRING (-79.816011 40.42952499336606, -79.81780664999998 40.43124260336688)
N20650;63@1;LINESTRING (-79.710404 40.64324599346668, -79.72359812000001 40.65070814347013)
E40990;5939@2;LINESTRING (-79.876375 40.46576599338317, -79.86854568 40.46091124338086)
E02940;6006@1;LINESTRING (-79.82289699999998 40.40330499335369, -79.82620159999999 40.40881320335629)
S33660;6085@1;LINESTRING (-79.859235 40.36483099333546, -79.86584345999999 40.35737076333196)
S46890;12648@1;LINESTRING (-79.84787499999999 40.33360499332069, -79.84723276 40.33315624332045)
N50460;3936@1;LINESTRING (-79.99506700000001 40.4783639933891, -79.99334202999999 40.4765955233883)
N15220;5697@1;LINESTRING (-80.077057 40.50688699340257, -80.07817479000001 40.51067335340438)
E53090;5851@2;LINESTRING (-79.94478499999998 40.4783119933891, -79.93803615999998 40.49101831339507)
N41090;5727@1;LINESTRING (-80.01310399999998 40.56109199342808, -80.01342541 40.56094738342803)
N21300;5931@1;LINESTRING (-79.73048 40.61976599345564, -79.72888518999999 40.62986914346038)
N22070;11704@1;LINESTRING (-79.88656899999999 40.48708499339318, -79.88283101000002 40.49073809339496)
N16065;5697@1;LINESTRING (-80.075232 40.50430099340137, -80.07817479000001 40.51067335340438)
W08760;10482@1;LINESTRING (-80.119668 40.48952599339437, -80.12377005 40.50242858340045)
S70431;6094@1;LINESTRING (-79.93437900000001 40.35910299333273, -79.93904754 40.34577374332645)
N16744;10595@1;LINESTRING (-80.001746 40.56587099343034, -80.00432131999999 40.56929380343195)
S10620;27548@1;LINESTRING (-79.99831500000001 40.40583999335485, -79.99975259 40.41177994335767)
N15696;146@1;LINESTRING (-80.02202800000001 40.56350899342921, -80.02387412 40.55915654342714)
E17965;6015@1;LINESTRING (-79.83661899999998 40.40220999335314, -79.8389332 40.40526777335462)
W11776;5477@1;LINESTRING (-80.08048599999998 40.38358899334434, -80.08077467 40.38210446334365)
N39000;5728@1;LINESTRING (-79.99096800000001 40.57660799343535, -79.9896866 40.57491707343461)
E34353;27439@1;LINESTRING (-79.91600299999999 40.46445699338253, -79.91834867999999 40.46420760338246)
W19917;27655@1;LINESTRING (-80.085037 40.47565299338785, -80.08065952999999 40.48109831339038)
E39200;6023@1;LINESTRING (-79.81115 40.39738799335084, -79.81398852 40.3950468533498)
S70342;38267@2;LINESTRING (-79.839803 40.355382993331, -79.8422777 40.35412360333036)
N08520;5298@1;LINESTRING (-80.189836 40.54862899342224, -80.18936457 40.54728100342159)
N36930;5718@1;LINESTRING (-79.98234000000001 40.47017199338525, -79.98164869 40.46947237338492)
W11701;5487@1;LINESTRING (-80.075249 40.38602499334549, -80.08057705 40.39007698334738)
X04150;27669@1;LINESTRING (-80.06059000000002 40.36917599333751, -80.06560462 40.36239275333429)
E53020;27417@1;LINESTRING (-79.93169699999999 40.47421299338713, -79.93280332 40.47850303338919)
N50770;23841@1;LINESTRING (-79.98857099999998 40.4607409933808, -79.99373697999998 40.45015982337581)
