,STOP_ID,geom_from_node,sensor_ID,geom_to_node,geometry
3546,X17677,POINT (-8907085.898958625 4115437.090672114),69@2,POINT (-8907255.196979808 4115501.237133746),"LINESTRING (-80.01371400000001 40.41884399336102, -80.01523483 40.41960170336135)"
3547,N21650,POINT (-8885081.5978525 4125750.575080746),5902@1,POINT (-8885189.827114228 4126051.971828849),"LINESTRING (-79.816046 40.54077699341854, -79.81701823999998 40.54434359342017)"
3548,W70129,POINT (-8912867.610671446 4113733.589656075),5479@1,POINT (-8912876.239045177 4113636.809757848),"LINESTRING (-80.065652 40.3987249933515, -80.06572951 40.39758216335096)"
3549,W16370,POINT (-8911161.862114022 4116808.654533544),5491@1,POINT (-8911425.866305191 4116541.884901058),"LINESTRING (-80.050329 40.43504699336869, -80.05270059 40.43189520336719)"
3550,E35210,POINT (-8900538.754427109 4119191.758724739),27396@1,POINT (-8900566.997295119 4119016.129534925),"LINESTRING (-79.95489999999999 40.46320899338194, -79.95515371 40.461133123381)"
3551,S23730,POINT (-8901131.642035075 4108674.494860691),6071@2,POINT (-8901901.302768029 4108954.339098729),"LINESTRING (-79.96022600000001 40.33900999332323, -79.96713998 40.34231177332479)"
3552,E48390,POINT (-8891488.479825614 4116952.369297093),26002@2,POINT (-8891480.916779412 4116977.235481932),"LINESTRING (-79.87359999999998 40.43674499336945, -79.87353206 40.43703879336964)"
3553,N15030,POINT (-8905025.263864551 4118659.491599074),23841@1,POINT (-8904862.067264656 4118087.643621481),"LINESTRING (-79.995203 40.45691799337901, -79.99373697999998 40.45015982337581)"
3554,E15100,POINT (-8898897.905132815 4119908.900698448),27417@1,POINT (-8898078.963261288 4120485.547801772),"LINESTRING (-79.94015999999999 40.47168599338596, -79.93280332 40.47850303338919)"
3555,N14500,POINT (-8907577.931107933 4119091.333124641),27523@1,POINT (-8907988.728972025 4119200.576973485),"LINESTRING (-80.018134 40.46202199338139, -80.02182426 40.46331322338202)"
3556,X08927,POINT (-8906015.228096174 4115994.118739463),5484@2,POINT (-8905877.891013995 4116513.782633985),"LINESTRING (-80.00409599999999 40.42542399336408, -80.00286228 40.43156319336704)"
3557,S70428,POINT (-8887441.905015789 4109508.958333668),10493@1,POINT (-8887086.901593674 4110115.84373271),"LINESTRING (-79.837249 40.34885599332792, -79.83405994999998 40.35601764333129)"
3558,W26200,POINT (-8913219.157623371 4117811.451752947),27638@1,POINT (-8913628.559541052 4118023.510620255),"LINESTRING (-80.06881 40.44689599337425, -80.07248772000001 40.44940193337547)"
3559,E07915,POINT (-8898442.49709598 4115477.472777457),27461@1,POINT (-8898858.224187128 4115751.697066122),"LINESTRING (-79.93606899999997 40.41932099336123, -79.93980353999999 40.42256026336278)"
3560,N44980,POINT (-8883576.669656465 4125763.504722206),5899@1,POINT (-8884019.381705375 4125767.043044513),"LINESTRING (-79.80252699999998 40.5409299934186, -79.80650394999999 40.54097186341863)"
3561,W18190,POINT (-8911500.050727051 4116370.717199633),5491@1,POINT (-8911425.866305191 4116541.884901058),"LINESTRING (-80.05336699999999 40.42987299336625, -80.05270059 40.43189520336719)"
3562,S13720,POINT (-8889386.433880968 4110648.75722693),27763@1,POINT (-8888817.889619248 4109558.316405675),"LINESTRING (-79.85471700000001 40.36230699333424, -79.84960968 40.34943842332816)"
3563,S13760,POINT (-8888706.828389674 4110794.319464651),19414@1,POINT (-8888123.457484975 4110717.870090476),"LINESTRING (-79.848612 40.36402499333505, -79.84337148999998 40.36312269333465)"
3564,S70372,POINT (-8893483.881698085 4107141.620845756),6056@1,POINT (-8893168.869803039 4106743.324481619),"LINESTRING (-79.89152499999999 40.32092699331466, -79.8886952 40.31622915331244)"
3565,S46800,POINT (-8890220.216867007 4108966.646992722),27754@1,POINT (-8890527.236022616 4109046.229839665),"LINESTRING (-79.862207 40.34245699332487, -79.864965 40.34339599332533)"
3566,E15110,POINT (-8894248.423960853 4115568.648947211),27449@1,POINT (-8894267.941607175 4115567.296130233),"LINESTRING (-79.898393 40.42039799336175, -79.89856833 40.4203820133617)"
3567,E52370,POINT (-8892538.667901758 4117321.373171802),27472@1,POINT (-8892789.031002529 4117394.313816343),"LINESTRING (-79.88303399999998 40.44110499337155, -79.88528305 40.44196686337193)"
3568,X20000,POINT (-8907519.599694753 4114579.264158947),27582@1,POINT (-8907440.590686167 4113970.440928372),"LINESTRING (-80.01760999999998 40.40871199335623, -80.01690025000001 40.40152194335284)"
3569,E55510,POINT (-8887543.984988848 4120768.050888503),5954@1,POINT (-8887090.303517314 4120607.705635738),"LINESTRING (-79.83816600000002 40.48184299339077, -79.83409051 40.47994725338987)"
3570,E70943,POINT (-8900967.000508191 4117921.715820916),30383@1,POINT (-8900659.656299669 4117734.615155156),"LINESTRING (-79.95874699999999 40.44819899337489, -79.95598607999999 40.44598802337381)"
3571,W70084,POINT (-8911844.807190038 4119209.52549823),6708@1,POINT (-8911636.018579494 4119263.976088196),"LINESTRING (-80.05646400000001 40.46341899338206, -80.05458841999999 40.4640625933824)"
3572,S27310,POINT (-8889512.447544543 4111099.412165444),6085@1,POINT (-8890625.025742497 4110230.501351296),"LINESTRING (-79.85584899999998 40.36762599333677, -79.86584345999999 40.35737076333196)"
3573,E38730,POINT (-8891564.622357318 4119728.206577107),5939@2,POINT (-8890925.83549691 4118997.357039175),"LINESTRING (-79.874284 40.46954999338495, -79.86854568 40.46091124338086)"
3574,X04690,POINT (-8911453.185221424 4112485.471307273),11549@1,POINT (-8911396.139548371 4112149.082959489),"LINESTRING (-80.05294599999998 40.3839879933445, -80.05243355000002 40.38001667334265)"
3575,E52385,POINT (-8892260.814452741 4117252.313688143),8064@1,POINT (-8892218.658874771 4116988.978750206),"LINESTRING (-79.880538 40.44028899337113, -79.88015930999998 40.43717754336964)"
3576,E25000,POINT (-8887678.124975253 4113429.39776505),19154@2,POINT (-8887852.29099777 4113490.521123661),"LINESTRING (-79.839371 40.39513299334979, -79.84093556000001 40.39585474335016)"
3577,E70154,POINT (-8891737.167568047 4115132.564964892),27452@1,POINT (-8891822.551843876 4115035.17092572),"LINESTRING (-79.87583399999998 40.41524699335929, -79.87660102 40.41409663335878)"
3578,W20150,POINT (-8915329.55252983 4113285.087339056),27663@1,POINT (-8915163.849015003 4113453.42544061),"LINESTRING (-80.08776800000001 40.39342899334898, -80.08627945999999 40.39541671334995)"
3579,S48700,POINT (-8892957.674465105 4113856.972514023),6122@1,POINT (-8892586.185739599 4113856.34756149),"LINESTRING (-79.88679799999998 40.40018199335218, -79.88346085999999 40.40017461335217)"
3580,N22000,POINT (-8888038.466166951 4125307.822953682),5898@1,POINT (-8888108.283525186 4125250.100404945),"LINESTRING (-79.84260799999998 40.53553799341607, -79.84323517999999 40.53485500341576)"
3581,S27320,POINT (-8889518.013519084 4111080.264914395),6085@1,POINT (-8890625.025742497 4110230.501351296),"LINESTRING (-79.85589899999999 40.3673999933367, -79.86584345999999 40.35737076333196)"
3582,S00900,POINT (-8901719.742904935 4116723.422712166),19433@1,POINT (-8901847.041195435 4116874.366817451),"LINESTRING (-79.965509 40.43403999336818, -79.96665253999998 40.43582338336904)"
3583,N12710,POINT (-8910390.195403842 4121137.82587123),27617@1,POINT (-8910551.282499384 4121493.045485083),"LINESTRING (-80.043397 40.48621499339281, -80.04484407 40.49041516339479)"
3584,N44530,POINT (-8881508.464837017 4125767.392059705),5900@1,POINT (-8882199.143278059 4125783.243918763),"LINESTRING (-79.78394799999998 40.54097599341861, -79.79015247 40.5411635734187)"
3585,S13780,POINT (-8888807.906487314 4110768.477774051),19414@1,POINT (-8888123.457484975 4110717.870090476),"LINESTRING (-79.84952 40.36371999333493, -79.84337148999998 40.36312269333465)"
3586,N08150,POINT (-8926397.938179914 4126091.13044398),5298@1,POINT (-8926639.230968572 4126300.186796964),"LINESTRING (-80.187197 40.54480699342043, -80.18936457 40.54728100342159)"
3587,N39680,POINT (-8913895.200890958 4122422.634920349),27676@1,POINT (-8914599.739721801 4122919.043488936),"LINESTRING (-80.07488299999999 40.50140799339998, -80.08121198000001 40.50727898340275)"
3588,N06010,POINT (-8906578.170761116 4118335.081561668),27681@1,POINT (-8906623.266286835 4117924.680143594),"LINESTRING (-80.009153 40.45308399337721, -80.00955809999998 40.44823402337491)"
3589,E04210,POINT (-8891284.653837973 4116851.566206342),11300@1,POINT (-8891154.315412179 4116831.082058597),"LINESTRING (-79.87176899999999 40.43555399336892, -79.87059815000001 40.43531197336878)"
3590,N71317,POINT (-8907567.467075795 4126646.285390664),10574@2,POINT (-8907628.648267936 4126423.175315315),"LINESTRING (-80.01803999999998 40.55137699342355, -80.01858959999998 40.54873651342226)"
3591,X04605,POINT (-8912172.197812459 4113074.120030303),5478@1,POINT (-8912228.777056852 4113103.600018672),"LINESTRING (-80.05940499999998 40.39093799334781, -80.05991326 40.391286073348)"
3592,E42890,POINT (-8892714.997975176 4118151.884223077),26004@1,POINT (-8893293.819252286 4117682.132929827),"LINESTRING (-79.884618 40.45091899337618, -79.88981764 40.44536785337353)"
3593,E32275,POINT (-8884942.893766971 4115213.502468621),6007@1,POINT (-8884117.721343543 4115989.572151504),"LINESTRING (-79.81479999999999 40.41620299335978, -79.80738735 40.42537028336405)"
3594,E29980,POINT (-8894441.785916362 4118135.721961866),27473@1,POINT (-8894292.085691532 4118306.259463017),"LINESTRING (-79.90012999999999 40.45072799337606, -79.89878521999999 40.45274337337703)"
3595,N05860,POINT (-8905656.445377348 4117991.698139939),27849@1,POINT (-8905406.723476846 4118174.054371698),"LINESTRING (-80.00087299999998 40.44902599337525, -79.99862970999999 40.4511809933763)"
3596,X04500,POINT (-8911574.523466391 4112639.033925862),11549@1,POINT (-8911396.139548371 4112149.082959489),"LINESTRING (-80.054036 40.3858009933454, -80.05243355000002 40.38001667334265)"
3597,N21350,POINT (-8891388.848881358 4121426.727791865),14679@2,POINT (-8891413.314679043 4121510.726522499),"LINESTRING (-79.87270500000001 40.48963099339445, -79.87292478000001 40.49062423339491)"
3598,E70945,POINT (-8898398.303258136 4119578.046811382),27428@1,POINT (-8897759.327154594 4119733.057306874),"LINESTRING (-79.935672 40.46777499338413, -79.92993197999999 40.46960733338499)"
3599,N08020,POINT (-8908944.377857419 4118694.18225635),5666@2,POINT (-8909235.74326623 4119276.071731411),"LINESTRING (-80.03040899999999 40.4573279933792, -80.03302638 40.46420556338244)"
3600,S09700,POINT (-8904645.775720436 4114451.83237902),27549@1,POINT (-8904226.879363386 4113611.640435752),"LINESTRING (-79.991794 40.40720699335549, -79.98803099 40.39728495335085)"
3601,S46910,POINT (-8888509.347613007 4108141.514566376),12648@1,POINT (-8888553.292095192 4108178.323818197),"LINESTRING (-79.84683800000001 40.33272199332023, -79.84723276 40.33315624332045)"
3602,E42900,POINT (-8892808.951625405 4118328.735330696),26004@1,POINT (-8893293.819252286 4117682.132929827),"LINESTRING (-79.88546199999999 40.45300899337714, -79.88981764 40.44536785337353)"
3603,E70886,POINT (-8898468.323217845 4116593.922107886),27381@1,POINT (-8898192.528066209 4116628.784294455),"LINESTRING (-79.936301 40.43250999336745, -79.93382348999998 40.43292187336767)"
3604,S00660,POINT (-8904445.734595479 4116754.654776687),27392@1,POINT (-8904581.11134143 4116899.747086801),"LINESTRING (-79.98999699999999 40.43440899336835, -79.99121311 40.43612325336917)"
3605,S70022,POINT (-8903595.365005311 4108911.3027939),6108@1,POINT (-8903216.02491612 4109190.48219962),"LINESTRING (-79.98235799999999 40.34180399332459, -79.97895033 40.34509806332609)"
3606,E17368,POINT (-8897218.316655727 4119493.955636014),6880@1,POINT (-8896860.067157261 4119094.607348253),"LINESTRING (-79.925072 40.46678099338364, -79.92185378999999 40.46206069338142)"
3607,E35970,POINT (-8895730.976939239 4118971.61540474),27453@1,POINT (-8895847.051998679 4118926.452836386),"LINESTRING (-79.911711 40.46060699338074, -79.91275372 40.46007320338048)"
3608,E07050,POINT (-8903160.885032745 4117281.003941486),8057@1,POINT (-8902783.977274427 4116992.744208265),"LINESTRING (-79.978455 40.44062799337133, -79.97506918000001 40.43722203336973)"
3609,N13700,POINT (-8909951.040012661 4124039.465138907),27613@1,POINT (-8909646.41979208 4123827.438022199),"LINESTRING (-80.039452 40.52053199340897, -80.03671555 40.51802381340783)"
3610,W01885,POINT (-8913261.013751909 4117835.061811026),27638@1,POINT (-8913628.559541052 4118023.510620255),"LINESTRING (-80.06918599999999 40.44717499337439, -80.07248772000001 40.44940193337547)"
3611,W20190,POINT (-8915463.358557763 4112920.230158743),11997@1,POINT (-8915492.499774065 4112883.109649864),"LINESTRING (-80.08896999999999 40.38912099334696, -80.08923178000001 40.38868271334677)"
3612,E21120,POINT (-8889582.356184762 4119161.216667282),27800@1,POINT (-8889575.747146593 4118730.064868408),"LINESTRING (-79.856477 40.46284799338179, -79.85641762999998 40.45775208337943)"
3613,E70288,POINT (-8897516.318932582 4118940.226107687),25091@1,POINT (-8897180.195296105 4118923.81899804),"LINESTRING (-79.92774900000001 40.46023599338056, -79.92472955 40.4600420733805)"
3614,N10900,POINT (-8907842.426218055 4119177.460662556),27523@1,POINT (-8907988.728972025 4119200.576973485),"LINESTRING (-80.02050999999999 40.46303999338187, -80.02182426 40.46331322338202)"
3615,S70377,POINT (-8891712.788599564 4105244.020442797),6081@1,POINT (-8891885.830295224 4105451.635137138),"LINESTRING (-79.875615 40.29854799330405, -79.87716946 40.3009961033052)"
3616,E51490,POINT (-8896691.330186313 4117471.168480081),27436@1,POINT (-8896669.918995453 4117452.389269849),"LINESTRING (-79.920338 40.44287499337236, -79.92014566 40.44265309337226)"
3617,S70331,POINT (-8893510.821014859 4107154.84650567),6056@1,POINT (-8893168.869803039 4106743.324481619),"LINESTRING (-79.891767 40.32108299331471, -79.8886952 40.31622915331244)"
3618,W70048,POINT (-8917950.347301574 4111041.631330483),21177@1,POINT (-8918338.181067916 4111135.488464699),"LINESTRING (-80.11131099999999 40.36694399333649, -80.11479496999999 40.36805181333695)"
3619,S35500,POINT (-8904940.661051549 4116144.287035145),27505@1,POINT (-8904790.907393362 4116191.040723243),"LINESTRING (-79.994443 40.42719799336497, -79.99309774 40.42775032336525)"
3620,E17620,POINT (-8892873.294291085 4115926.736433096),99@1,POINT (-8892708.936628902 4116362.042759868),"LINESTRING (-79.88603999999999 40.42462799336373, -79.88456355 40.42977051336617)"
3621,W21670,POINT (-8913472.409464926 4117119.101029525),27838@1,POINT (-8913238.716457903 4116911.967020008),"LINESTRING (-80.071085 40.43871499337043, -80.0689857 40.43626763336921)"
3622,N43790,POINT (-8906918.808402944 4120274.75512872),5701@1,POINT (-8907316.542924795 4121077.646861993),"LINESTRING (-80.01221299999999 40.47601099338802, -80.01578591000001 40.48550345339248)"
3623,N22590,POINT (-8885116.997450573 4125746.349701416),5902@1,POINT (-8885189.827114228 4126051.971828849),"LINESTRING (-79.81636400000001 40.54072699341852, -79.81701823999998 40.54434359342017)"
3624,X19990,POINT (-8907278.259038717 4114736.496714952),21563@2,POINT (-8906607.516805278 4115080.450264909),"LINESTRING (-80.01544200000001 40.41056899335712, -80.00941661999998 40.41463144335901)"
3625,N15010,POINT (-8905014.243234962 4118663.63756664),23841@1,POINT (-8904862.067264656 4118087.643621481),"LINESTRING (-79.995104 40.45696699337903, -79.99373697999998 40.45015982337581)"
3626,N13850,POINT (-8910543.704981646 4123577.221811224),5709@1,POINT (-8910374.636278613 4124137.590698754),"LINESTRING (-80.044776 40.51506399340641, -80.04325722999999 40.52169280340952)"
3627,N43660,POINT (-8906975.803982232 4118942.42590226),27377@1,POINT (-8906686.018196993 4119392.485396595),"LINESTRING (-80.012725 40.46026199338059, -80.01012181 40.4655815833831)"
3628,E21640,POINT (-8887158.040314266 4119540.73890591),5941@1,POINT (-8886570.267836904 4119323.367762734),"LINESTRING (-79.83469899999999 40.46733399338391, -79.82941895 40.4647646033827)"
3629,S47580,POINT (-8905613.25341492 4115625.114805358),27563@1,POINT (-8905326.507764976 4115191.767134899),"LINESTRING (-80.000485 40.42106499336202, -79.99790912 40.41594626335964)"
3630,S28300,POINT (-8895778.733000789 4109950.465244748),10526@2,POINT (-8896428.485944236 4109844.006679188),"LINESTRING (-79.91213999999999 40.35406599333033, -79.91797683 40.35280969332978)"
3631,N12685,POINT (-8910092.081807498 4120985.842088927),5294@1,POINT (-8910199.94928088 4120777.267640456),"LINESTRING (-80.040719 40.48441799339195, -80.04168799 40.48195196339081)"
3632,E02929,POINT (-8898376.48463794 4119453.263188734),27428@1,POINT (-8897759.327154594 4119733.057306874),"LINESTRING (-79.93547599999999 40.46629999338342, -79.92993197999999 40.46960733338499)"
3633,E40890,POINT (-8893046.84137723 4119785.308561208),27474@1,POINT (-8893944.497260699 4118834.665441819),"LINESTRING (-79.88759899999999 40.47022499338523, -79.89566277999998 40.45898835337998)"
